time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,2.7553362106525316,7.006805672538674,22.15017987505658,0.45552830251110166,6.034004573060454,0.0,3.0482240090495623,6.937082767163477,4.389369611121937,0.10425085049218526,-0.13551425966859637,0.0,488.2789589589033,487.66846623209386,489.8217389621935,488.5231362893371
3.780000000000003,2.9424899204933728,7.429794584471413,22.41137755811035,0.461458293441666,6.025790240358532,0.0,3.1907113158640676,7.162346220062892,4.316412205215078,0.08488141842712055,-0.1398408637940932,0.0,456.2112467113357,455.8487106979271,455.6911429229378,454.14769359521125
3.840000000000003,3.137223889195289,7.864453582479256,22.664434847459997,0.46640046566593973,6.017127738485744,0.0,3.3009887565494886,7.326304322447933,4.118975900310454,0.07680577351421253,-0.15546513075769636,0.0,411.03558368263435,409.6264562976597,411.28518110704476,410.57515334391
3.900000000000003,3.340961202497606,8.312671958096246,22.913053887313367,0.4706302734446943,6.007649726444109,0.0,3.4907476970102125,7.61353641588599,4.16663430447393,0.05327129240353823,-0.16350152721680122,0.0,499.17377524415025,498.56608917462586,499.028012344346,497.30976444713036
3.960000000000003,3.5547844266043964,8.775721751173174,23.159811828065365,0.473775387227124,5.997831538104531,0.0,3.637291804467106,7.821012244727804,4.058145284075555,0.050656790096590736,-0.16390736583842208,0.0,447.6649785678995,447.6066303159152,448.68973642583717,448.47911413936947
4.020000000000002,3.777419427316153,9.250971899074123,23.399659347411582,0.47646324476721524,5.988399471281419,0.0,3.7844514125345285,8.020213093584916,3.936390286670016,0.02927289531899393,-0.14636767329734032,0.0,443.5378528145366,444.9528121290354,445.4076466401587,443.65587229051584
4.080000000000001,4.009844795081938,9.739354129108259,23.634604538225698,0.4780668222044664,5.979174655712161,0.0,3.9635062356945507,8.258363925697521,3.8942162549025907,0.021073598332374495,-0.1756025246912649,0.0,475.3765924558255,473.1089188022696,473.93480540160175,473.30409998813616
4.14,4.251828542002423,10.239979295155718,23.86322520083589,0.47941630720731787,5.9690551327236605,0.0,4.103268390045446,8.428696733558029,3.7264955413615386,0.02518583733410481,-0.15751465876938403,0.0,428.6816150032017,430.18779568737114,430.2079861635845,430.5562096196578
4.199999999999998,4.50271217034616,10.751284094275919,24.08284218231905,0.4813545115193847,5.959225094536205,0.0,4.260066651889312,8.61423786420046,3.5938017439633563,0.043684565039630176,-0.18107770965141107,0.0,443.7319515959038,441.7663827027725,443.0392536763631,444.5585159718411
4.259999999999997,4.763590377772146,11.274255702061033,24.29566834627475,0.48433138432171763,5.948672995167984,0.0,4.436433754218187,8.817474509845848,3.4996979044696177,0.059410158794324944,-0.1670930779650872,0.0,458.0591876767992,459.14141454908963,457.73277019863605,458.98435104592625
